"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2023",2576.011,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2023",1346.838,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2023",843.599,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2023",1059.824,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2023",1814.635,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1771.314,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",1181.281,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1568.82,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",2275.46,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1967.303,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",1346.119,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1767.069,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",2675.268,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2022",1564.989,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2022",998.651,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2022",1307.029,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2022",2009.797,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",1914.725,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",1276.024,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1639.691,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",2580.577,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",2089.762,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",1418.528,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1819.843,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",3026.423,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2021",1713.037,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2021",1082.851,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2021",1378.584,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2021",2263.339,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1760.272,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",1232.325,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",1558.999,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",2352.176,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1970.086,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",1365.243,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",1768.565,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",2845.802,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2020",1520.488,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2020",1033.279,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2020",1268.26,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2020",2011.219,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1630.331,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2019",1437.803,"Unreliable",,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",1116.331,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",1427.955,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",2235.521,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1781.742,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",1262.359,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",1587.774,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",2592.683,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2019",1462.321,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2019",934.576,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2019",1214.016,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2019",1986.032,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1605.668,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",1166.713,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2018",1404.053,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2018",2211.153,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1754.923,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",1322.648,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2018",1549.966,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2018",2587.028,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2018",1437.266,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2018",977.18,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2018",1206.51,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2018",1940.696,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",1513.319,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2017",1252.388,"Unreliable",,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",1064.041,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",1306.016,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",2152.545,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",1642.778,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",1235.218,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",1429.481,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",2486.024,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",1368.263,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2017",1319.61,"Unreliable",,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",864.148,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",1142.683,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",1902.757,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",1390.141,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",1011.255,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",1205.684,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",1949.057,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",1493.934,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",1166.015,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",1312.032,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",2222.468,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",1273.673,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",840.905,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",1060.577,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",1752.932,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2015",1413.888,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2015",999.941,,,"Currency: HRV - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
